family,components,support_half_width,relative_amplitude,amplitude,tv,hellinger,hellinger_squared,chi_squared,sqrt_chi_squared,alpha,theorem_2_1_rhs_C0_1,corollary_2_4_rhs_C0_1,theorem_2_1_ratio,corollary_2_4_ratio,hellinger_over_tv,sqrt_chi_over_tv
54,11,2.0425730964149134,0.001,0.0001,6.372983412514508e-06,5.319987787763386e-06,2.8302270061951563e-11,2.2641679790848245e-10,1.5047152485054521e-05,0.8864335323493838,0.2570085452140028,0.2570085452140028,5.854728477033804e-05,2.0699653326054206e-05,0.8347719495576632,2.3610845205569984
55,11,1.3425922988513008,1.0,0.1,0.004904561822095726,0.004464237019816682,1.9929412169101738e-05,0.000158488223445231,0.0125892105965875,1.316561060776503,5.3835164727672895,5.3835164727672895,0.0023384734978095585,0.0008292418240752462,0.9102213779230349,2.566836967957336
55,11,1.3425922988513008,0.3,0.03,0.0014713685466287178,0.001336454511097909,1.7861106602339508e-06,1.4263940110070783e-05,0.003776763178976249,1.1732620190460596,3.09546784462696,3.09546784462696,0.0012200944634368808,0.00043174556421824735,0.9083071091604266,2.566836967957335
55,11,1.3425922988513008,0.1,0.010000000000000002,0.0004904561822095725,0.00044522460693354995,1.9822495061913407e-07,1.5848822344523107e-06,0.0012589210596587502,1.0833173009047696,1.8868190737352264,1.8868190737352264,0.000667218747776668,0.0002359657124157456,0.9077765212944241,2.566836967957337
55,11,1.3425922988513008,0.03,0.003,0.00014713685466287126,0.00013354030698228285,1.783301358892234e-08,1.42639401100708e-07,0.00037767631789762513,1.0103366678625136,1.0955015347953552,1.0955015347953552,0.00034475197514732543,0.00012189878584444777,0.9075925082689743,2.5668369679573457
55,11,1.3425922988513008,0.01,0.001,4.904561822095689e-05,4.4510864955203055e-05,1.9812170990603235e-09,1.5848822344523168e-08,0.00012589210596587527,0.9586762267911251,0.6636198079932732,0.6636198079932732,0.00018970516619532757,6.707283962755711e-05,0.9075400936873874,2.566836967957361
55,11,1.3425922988513008,0.003,0.00030000000000000003,1.4713685466287867e-05,1.3352989810217711e-05,1.7830233687177803e-10,1.4263940110071172e-09,3.7767631789763e-05,0.9131091373687983,0.38029371662558525,0.38029371662558525,9.931174284151211e-05,3.5112307215331345e-05,0.9075217654211928,2.56683696795725
55,11,1.3425922988513008,0.001,0.0001,4.904561822095672e-06,4.450970927806751e-06,1.981114220018089e-11,1.5848822344521226e-10,1.2589210596586755e-05,0.8787657771171481,0.2271532960272734,0.2271532960272734,5.5421650562689694e-05,1.959456897896978e-05,0.907516530376794,2.5668369679572125
56,5,3.5973864836220573,1.0,0.1,0.01308292731624493,0.022119122833357784,0.0004892555949171696,0.0030974542240416025,0.055654777189757955,1.4996025520391407,8.727684208497799,8.727684208497799,0.006376809226847268,0.002534363332236663,1.6906860596781506,4.254000335280623
56,5,3.5973864836220573,0.3,0.03,0.00392487819487348,0.0060688564999182085,3.683101921659949e-05,0.00027877088016374415,0.016696433156927384,1.2849939607626466,4.850036492184532,4.850036492184532,0.003442537635300771,0.001251301203547172,1.5462534628068478,4.2540003352806215
56,5,3.5973864836220573,0.1,0.010000000000000002,0.0013082927316244945,0.0019850241006208655,3.940320680045677e-06,3.0974542240416046e-05,0.005565477718975797,1.162197186304158,2.9353665969402547,2.9353665969402547,0.001896007716643331,0.0006762440175922149,1.5172629585399289,4.25400033528062
56,5,3.5973864836220573,0.03,0.003,0.00039248781948734936,0.0005918368394823587,3.502708445684673e-07,2.7877088016374457e-06,0.0016696433156927397,1.0681571362736904,1.7066916079101695,1.7066916079101695,0.0009782923335149019,0.00034677433037070963,1.5079113544348726,4.25400033528061
56,5,3.5973864836220573,0.01,0.001,0.00013082927316244894,0.00019693826458298802,3.8784680056959e-08,3.0974542240415975e-07,0.0005565477718975791,1.0042376621489024,1.0386185920790652,1.0386185920790652,0.0005358538506262477,0.000189615577927182,1.5053073354497082,4.254000335280631
56,5,3.5973864836220573,0.003,0.00030000000000000003,3.924878194873341e-05,5.90459779768234e-05,3.486427515239514e-09,2.7877088016373842e-08,0.00016696433156927214,0.9494876281216643,0.5990094992674166,0.5990094992674166,0.00027873402971650377,9.857269049829112e-05,1.5044028131611573,4.254000335280729
56,5,3.5973864836220573,0.001,0.0001,1.3082927316244203e-05,1.967862006485801e-05,3.8724808765703227e-10,3.097454224041449e-09,5.5654777189756575e-05,0.9091462630250795,0.3600264382602865,0.3600264382602865,0.000154585250624067,5.46588193910111e-05,1.5041450272695756,4.254000335280754
57,5,3.6828182094480293,1.0,0.1,0.04233181852248031,0.03314481126363994,0.0010985785137023131,0.008583281121557661,0.09264599895061665,1.9109279458019097,17.824094511997647,17.824094511997647,0.005197795539529671,0.0018595509152697606,0.7829763147557289,2.188566477516599
57,5,3.6828182094480293,0.3,0.03,0.012699545556744091,0.009857025898151746,9.716095955683424e-05,0.0007724953009401896,0.027793799685184997,1.4926481359070989,8.593403773715668,8.593403773715668,0.003234317904413718,0.0011470455895836145,0.776171545202826,2.1885664775165994
57,5,3.6828182094480293,0.1,0.010000000000000002,0.0042331818522480325,0.003278772948403344,1.0750352047181556e-05,8.583281121557667e-05,0.009264599895061669,1.2953918761247691,5.024158241168534,5.024158241168534,0.001844010369567277,0.00065260144904209,0.774541010247918,2.188566477516599
57,5,3.6828182094480293,0.03,0.003,0.0012699545556744095,0.0009829466858065979,9.661841871381747e-07,7.7249530094019e-06,0.0027793799685185,1.1594593605852275,2.896196903561453,2.896196903561453,0.0009596654029636924,0.0003393922162536216,0.7740014643946089,2.188566477516599
57,5,3.6828182094480293,0.01,0.001,0.0004233181852248025,0.00032758487533311617,1.0731185054701326e-07,8.583281121557634e-07,0.0009264599895061651,1.0732054178781003,1.76581929228753,1.76581929228753,0.0005246629672428048,0.00018551438234019204,0.7738502307883435,2.1885664775165985
57,5,3.6828182094480293,0.003,0.00030000000000000003,0.00012699545556744095,9.82687792901252e-05,9.65675298317134e-09,7.72495300940188e-08,0.0002779379968518497,1.0027177305658135,1.0246814023155482,1.0246814023155482,0.0002712433310722461,9.590178866139269e-05,0.7737976044185263,2.1885664775165963
57,5,3.6828182094480293,0.001,0.0001,4.233181852248095e-05,3.275562448717619e-05,1.0729309355448966e-09,8.583281121557968e-09,9.26459989506183e-05,0.9525632668533529,0.6202165715937089,0.6202165715937089,0.00014937685188345595,5.281320426993319e-05,0.7737825973571351,2.1885664775166047
58,15,2.9512670976073556,1.0,0.1,0.01047523226703441,0.008505837332256886,7.234926872281494e-05,0.000579665986655526,0.024076253584300152,1.4501861429432537,7.78565015468115,7.78565015468115,0.0030923883177340324,0.0010925018673158234,0.811995105733816,2.2983980660809022
58,15,2.9512670976073556,0.3,0.03,0.003142569680110322,0.002552984712282003,6.51773094114562e-06,5.216993879899729e-05,0.007222876075290043,1.256131763389265,4.375471180990766,4.375471180990766,0.0016507653179547446,0.0005834765232538714,0.8123876229189543,2.2983980660809022
58,15,2.9512670976073556,0.1,0.010000000000000002,0.0010475232267034404,0.0008511442089898768,7.244464644970031e-07,5.7966598665552485e-06,0.002407625358430013,1.142322580785388,2.655204638164704,2.655204638164704,0.0009067569873236514,0.0003205569155596962,0.8125301542653435,2.2983980660809014
58,15,2.9512670976073556,0.03,0.003,0.000314256968011031,0.00025535993173645284,6.520869473644586e-08,5.216993879899694e-07,0.0007222876075290018,1.0538564469080078,1.5439875318240317,1.5439875318240317,0.0004678066322696969,0.00016538989238778143,0.8125831969698417,2.2983980660809027
58,15,2.9512670976073556,0.01,0.001,0.00010475232267034421,8.512159617889916e-05,7.245686136043581e-09,5.796659866555287e-08,0.0002407625358430021,0.9931055261479195,0.9387741500646652,0.9387741500646652,0.0002564648119320475,9.067313599659275e-05,0.8125986518387475,2.2983980660809054
58,15,2.9512670976073556,0.003,0.00030000000000000003,3.14256968011028e-05,2.5536649830085373e-05,6.521204845443993e-10,5.216993879899492e-09,7.222876075289879e-05,0.9406883138928763,0.5406751088043368,0.5406751088043368,0.00013358995000274263,4.7231043956430315e-05,0.8126040924950703,2.2983980660808805
58,15,2.9512670976073556,0.001,0.0001,1.0475232267033984e-05,8.51223292486669e-06,7.245810936718452e-11,5.796659866555011e-10,2.4076253584299637e-05,0.9018502175337114,0.32451154091592904,0.32451154091592904,7.419228763434658e-05,2.6230909695356405e-05,0.8126056499630142,2.298398066080946
59,3,2.626144467259964,1.0,0.1,0.011002539986400068,0.009534958585482735,9.091543522687092e-05,0.0007216260875854393,0.026863098994446624,1.460614933719339,7.982107868494404,7.982107868494404,0.003365414178437253,0.001194541434740249,0.8666143088112954,2.441536138714456
59,3,2.626144467259964,0.3,0.03,0.003300761995920021,0.0028524436461885372,8.136434754681357e-06,6.494634788268952e-05,0.008058929698333987,1.2623005193065604,4.475780514513428,4.475780514513428,0.001800564096519396,0.0006373064177162031,0.8641773171511192,2.441536138714455
59,3,2.626144467259964,0.1,0.010000000000000002,0.0011002539986400067,0.0009501017280968571,9.026932937326341e-07,7.216260875854388e-06,0.0026863098994446616,1.146599399410719,2.7146594507467725,2.7146594507467725,0.0009895568664075665,0.0003499892879143624,0.8635294479922376,2.4415361387144556
59,3,2.626144467259964,0.03,0.003,0.00033007619959200113,0.00028495730930883274,8.120066812852977e-08,6.49463478826895e-07,0.0008058929698333986,1.0569489498066116,1.5785606208641607,1.5785606208641607,0.0005105239286865169,0.0001805171784615005,0.8633076533874944,2.4415361387144623
59,3,2.626144467259964,0.01,0.001,0.00011002539986400045,9.497884907840466e-05,9.02098177225837e-09,7.216260875854417e-08,0.0002686309899444667,0.9955204338784572,0.9599919824227554,0.9599919824227554,0.0002798262848680424,9.893712741090212e-05,0.8632447525371919,2.441536138714465
59,3,2.626144467259964,0.003,0.00030000000000000003,3.300761995919836e-05,2.8492929672771513e-05,8.118470413375033e-10,6.494634788268568e-09,8.058929698333748e-05,0.9426020591605244,0.5530669203943848,0.5530669203943848,0.00014571346434147662,5.151805074954325e-05,0.8632227863745527,2.4415361387145196
59,3,2.626144467259964,0.001,0.0001,1.1002539986400613e-05,9.49757422325828e-06,9.020391612630013e-11,7.216260875855253e-10,2.6863098994448225e-05,0.9034398771423358,0.3320518854633636,0.3320518854633636,8.090030555604877e-05,2.860268120448959e-05,0.8632165150044895,2.4415361387144805
